,date,open,high,low,close,volume,stock_name,%_change,change,year,quarter,month
1015,2024-09-20,20400,20700,20300,20300,15037800,HSG,0.5,100.0,2024,3,9
1016,2024-09-23,20400,20600,20100,20100,5462200,HSG,-0.99,-200.0,2024,3,9
1017,2024-09-24,20000,20300,20000,20150,5444100,HSG,0.25,50.0,2024,3,9
1018,2024-09-25,20500,20950,20400,20700,19759300,HSG,2.73,550.0,2024,3,9
1019,2024-09-26,20750,21000,20600,20800,14199800,HSG,0.48,100.0,2024,3,9
1020,2024-09-27,20850,21300,20800,20950,17349100,HSG,0.72,150.0,2024,3,9
1021,2024-09-30,21200,21500,21100,21300,12822400,HSG,1.67,350.0,2024,3,9
1022,2024-10-01,21600,22000,21300,21300,20595200,HSG,0.0,0.0,2024,4,10
1023,2024-10-02,21250,21600,21150,21300,14423300,HSG,0.0,0.0,2024,4,10
1024,2024-10-03,21400,21500,20750,20800,21258200,HSG,-2.35,-500.0,2024,4,10
1025,2024-10-04,20900,21250,20750,21050,10812000,HSG,1.2,250.0,2024,4,10
1026,2024-10-07,21300,21350,20950,21050,6567300,HSG,0.0,0.0,2024,4,10
1027,2024-10-08,21000,21600,20850,21350,16139000,HSG,1.43,300.0,2024,4,10
1028,2024-10-09,21450,21600,21250,21300,11710000,HSG,-0.23,-50.0,2024,4,10
1029,2024-10-10,21400,21550,20900,20900,11532900,HSG,-1.88,-400.0,2024,4,10
1030,2024-10-11,21000,21100,20850,21000,5818200,HSG,0.48,100.0,2024,4,10
1031,2024-10-14,21050,21200,20900,20900,5119000,HSG,-0.48,-100.0,2024,4,10
1032,2024-10-15,21050,21100,20750,20800,8578400,HSG,-0.48,-100.0,2024,4,10
1033,2024-10-16,20800,20950,20500,20500,5279700,HSG,-1.44,-300.0,2024,4,10
1034,2024-10-17,20500,20800,20250,20800,7681000,HSG,1.46,300.0,2024,4,10
1035,2024-10-18,20900,20950,20600,20600,5186800,HSG,-0.96,-200.0,2024,4,10
1036,2024-10-21,20500,20750,20400,20400,5781700,HSG,-0.97,-200.0,2024,4,10
1037,2024-10-22,20300,20600,20100,20250,6637400,HSG,-0.74,-150.0,2024,4,10
1038,2024-10-23,20250,20500,20200,20300,4666400,HSG,0.25,50.0,2024,4,10
1039,2024-10-24,20450,20700,20250,20500,9571400,HSG,0.99,200.0,2024,4,10
1040,2024-10-25,20500,20700,20300,20300,5669300,HSG,-0.98,-200.0,2024,4,10
1041,2024-10-28,20650,20900,20500,20750,6509300,HSG,2.22,450.0,2024,4,10
1042,2024-10-29,20900,20900,20600,20700,5104500,HSG,-0.24,-50.0,2024,4,10
1043,2024-10-30,20700,20750,20300,20350,5431900,HSG,-1.69,-350.0,2024,4,10
1044,2024-10-31,20300,20400,20200,20250,5818700,HSG,-0.49,-100.0,2024,4,10
1045,2024-11-01,20200,20250,19900,20200,8910800,HSG,-0.25,-50.0,2024,4,11
1046,2022-10-03,35840,35840,33340,33340,126800,CMG,0.10661567877629063,33.0019120458891,2022,4,10
1047,2022-10-04,33340,34280,33340,34000,67400,CMG,1.98,660.0,2022,4,10
1048,2022-10-05,35220,35690,34200,34820,28500,CMG,2.41,820.0,2022,4,10
1049,2022-10-06,34510,35180,33340,33380,27900,CMG,-4.14,-1440.0,2022,4,10
1050,2022-10-07,33380,33380,31070,31070,218000,CMG,-6.92,-2310.0,2022,4,10
1051,2022-10-10,29190,32479,29190,32479,105200,CMG,4.53,1409.0,2022,4,10
1052,2022-10-11,32790,32790,30210,30210,200100,CMG,-6.99,-2269.0,2022,4,10
1053,2022-10-12,30210,31770,30050,31770,54400,CMG,5.16,1560.0,2022,4,10
1054,2022-10-13,32790,32790,30250,32790,170800,CMG,3.21,1020.0,2022,4,10
1055,2022-10-14,33810,33810,31380,31620,66100,CMG,-3.57,-1170.0,2022,4,10
1056,2022-10-17,31300,31300,30360,31300,118300,CMG,-1.01,-320.0,2022,4,10
1057,2022-10-18,32090,32090,30870,31540,93300,CMG,0.77,240.0,2022,4,10
1058,2022-10-19,32090,32240,31540,32009,125500,CMG,1.49,469.0,2022,4,10
1059,2022-10-20,32320,32320,31540,32009,18400,CMG,0.0,0.0,2022,4,10
1060,2022-10-21,32090,32090,30680,31540,58500,CMG,-1.47,-469.0,2022,4,10
1061,2022-10-24,31690,31690,29350,29740,125000,CMG,-5.71,-1800.0,2022,4,10
1062,2022-10-25,30250,30520,27780,30520,93200,CMG,2.62,780.0,2022,4,10
1063,2022-10-26,31190,31190,30250,30830,29900,CMG,1.02,310.0,2022,4,10
1064,2022-10-27,30910,31150,29970,31110,74100,CMG,0.91,280.0,2022,4,10
1065,2022-10-28,31110,31260,29740,30990,34800,CMG,-0.39,-120.0,2022,4,10
1066,2022-10-31,29890,30870,29030,30720,54500,CMG,-0.87,-270.0,2022,4,10
1067,2022-11-01,30720,30720,29740,30130,42000,CMG,-1.92,-590.0,2022,4,11
1068,2022-11-02,29700,30090,28170,30090,128900,CMG,-0.13,-40.0,2022,4,11
1069,2022-11-03,29740,29740,28170,28840,116100,CMG,-4.15,-1250.0,2022,4,11
1070,2022-11-04,28090,28170,26840,26840,282400,CMG,-6.93,-2000.0,2022,4,11
1071,2022-11-07,26920,26920,24960,25040,266300,CMG,-6.71,-1800.0,2022,4,11
1072,2022-11-08,25080,26220,25040,25980,85300,CMG,3.75,940.0,2022,4,11
1073,2022-11-09,26610,27780,26530,27700,167700,CMG,6.62,1720.0,2022,4,11
1074,2022-11-10,28090,28130,25790,26570,167600,CMG,-4.08,-1130.0,2022,4,11
1075,2022-11-11,28090,28090,27000,27390,222100,CMG,3.09,820.0,2022,4,11
1076,2022-11-14,27390,27390,25550,27390,93900,CMG,0.0,0.0,2022,4,11
1077,2022-11-15,27350,27350,25470,25470,172400,CMG,-7.01,-1920.0,2022,4,11
1078,2022-11-16,24650,27230,23710,27230,191300,CMG,6.91,1760.0,2022,4,11
1079,2022-11-17,27310,28680,27310,28020,97400,CMG,2.9,790.0,2022,4,11
1080,2022-11-18,28520,28520,27000,27980,36700,CMG,-0.14,-40.0,2022,4,11
1081,2022-11-21,27980,28020,27160,27940,8800,CMG,-0.14,-40.0,2022,4,11
1082,2022-11-22,27980,28960,27080,28130,76800,CMG,0.68,190.0,2022,4,11
1083,2022-11-23,28130,28680,26690,27700,42100,CMG,-1.53,-430.0,2022,4,11
1084,2022-11-24,26690,28330,26690,28330,23600,CMG,2.27,630.0,2022,4,11
1085,2022-11-25,28720,28720,27510,28640,33600,CMG,1.09,310.0,2022,4,11
1086,2022-11-28,29500,29740,28640,29580,37100,CMG,3.28,940.0,2022,4,11
1087,2022-11-29,29580,30910,29540,30910,96100,CMG,4.5,1330.0,2022,4,11
1088,2022-11-30,31220,32240,30680,32240,132600,CMG,4.3,1330.0,2022,4,11
1089,2022-12-01,32479,32710,31850,32090,97900,CMG,-0.47,-150.0,2022,4,12
1090,2022-12-02,32479,32870,30910,32870,102200,CMG,2.43,780.0,2022,4,12
1091,2022-12-05,32870,32870,31850,32240,62600,CMG,-1.92,-630.0,2022,4,12
1092,2022-12-06,32240,32240,31070,31300,37500,CMG,-2.92,-940.0,2022,4,12
1093,2022-12-07,31110,31150,30520,30950,26800,CMG,-1.12,-350.0,2022,4,12
1094,2022-12-08,30950,31970,30950,31930,36300,CMG,3.17,980.0,2022,4,12
1095,2022-12-09,31690,31690,30830,31300,50500,CMG,-1.97,-630.0,2022,4,12
1096,2022-12-12,32400,32400,30750,31620,16800,CMG,1.02,320.0,2022,4,12
1097,2022-12-13,31930,31930,30520,31340,27500,CMG,-0.89,-280.0,2022,4,12
1098,2022-12-14,30680,31650,30520,31070,29600,CMG,-0.86,-270.0,2022,4,12
1099,2022-12-15,31260,31260,30290,31150,31400,CMG,0.26,80.0,2022,4,12
1100,2022-12-16,31150,31150,30520,30990,19400,CMG,-0.51,-160.0,2022,4,12
1101,2022-12-19,30520,30990,30400,30990,27600,CMG,0.0,0.0,2022,4,12
1102,2022-12-20,29890,30400,28960,30050,46300,CMG,-3.03,-940.0,2022,4,12
1103,2022-12-21,30050,30050,28880,29780,106500,CMG,-0.9,-270.0,2022,4,12
1104,2022-12-22,30520,31300,29930,30560,13800,CMG,2.62,780.0,2022,4,12
1105,2022-12-23,30640,30640,30360,30520,6600,CMG,-0.13,-40.0,2022,4,12
1106,2022-12-26,30520,30520,28880,28880,40200,CMG,-5.37,-1640.0,2022,4,12
1107,2022-12-27,28880,28960,28880,28960,8200,CMG,0.28,80.0,2022,4,12
1109,2022-12-28,29970,29970,29350,29740,27900,CMG,-0.5,-150.0,2022,4,12
1110,2022-12-29,28170,30440,28170,30440,21500,CMG,2.35,700.0,2022,4,12
1111,2022-12-30,29780,31300,28560,31300,121400,CMG,2.83,860.0,2022,4,12
1112,2023-01-03,30520,32479,30520,32479,74900,CMG,3.77,1179.0,2023,1,1
1113,2023-01-04,32830,32830,30210,32159,40700,CMG,-0.99,-320.0,2023,1,1
1114,2023-01-05,32049,32240,31460,32240,62800,CMG,0.25,81.0,2023,1,1
1115,2023-01-06,32479,32479,31070,32049,39900,CMG,-0.59,-191.0,2023,1,1
1116,2023-01-09,32009,32009,30360,31300,78500,CMG,-2.34,-749.0,2023,1,1
1117,2023-01-10,32870,32910,30910,32400,66700,CMG,3.51,1100.0,2023,1,1
1118,2023-01-11,32119,32119,30520,31970,102700,CMG,-1.33,-430.0,2023,1,1
1119,2023-01-12,31930,31930,30750,31690,21800,CMG,-0.88,-280.0,2023,1,1
1120,2023-01-13,30830,32090,30830,31500,77900,CMG,-0.6,-190.0,2023,1,1
1121,2023-01-16,31690,31690,30680,31540,7400,CMG,0.13,40.0,2023,1,1
1122,2023-01-17,31730,31730,31150,31690,14800,CMG,0.48,150.0,2023,1,1
1123,2023-01-18,31690,32090,31460,32090,54400,CMG,1.26,400.0,2023,1,1
1124,2023-01-19,32049,32790,31500,32549,61400,CMG,1.43,459.0,2023,1,1
1125,2023-01-27,32870,34040,32870,34040,192500,CMG,4.58,1491.0,2023,1,1
1126,2023-01-30,34040,34350,33220,33650,34300,CMG,-1.15,-390.0,2023,1,1
1127,2023-01-31,33650,33730,32479,33730,54200,CMG,0.24,80.0,2023,1,1
1128,2023-02-01,32950,33890,32360,32549,46800,CMG,-3.5,-1181.0,2023,1,2
1129,2023-02-02,31460,33530,31420,33180,42700,CMG,1.94,631.0,2023,1,2
1130,2023-02-03,32870,33650,32750,33650,40200,CMG,1.42,470.0,2023,1,2
1131,2023-02-06,33610,33650,32870,33260,11800,CMG,-1.16,-390.0,2023,1,2
1132,2023-02-07,32870,33650,32320,32320,117100,CMG,-2.83,-940.0,2023,1,2
1133,2023-02-08,33220,33260,31540,32830,32100,CMG,1.58,510.0,2023,1,2
1134,2023-02-09,32830,33180,32630,32830,13800,CMG,0.0,0.0,2023,1,2
1135,2023-02-10,32790,32790,31460,32479,18000,CMG,-1.07,-351.0,2023,1,2
1136,2023-02-13,31500,32790,30720,32790,36100,CMG,0.96,311.0,2023,1,2
1137,2023-02-14,32790,32790,31300,32790,21100,CMG,0.0,0.0,2023,1,2
1138,2023-02-15,31580,32710,31500,32549,26700,CMG,-0.73,-241.0,2023,1,2
1139,2023-02-16,32549,32549,31380,32320,13500,CMG,-0.7,-229.0,2023,1,2
1140,2023-02-17,31580,32280,31580,32280,37800,CMG,-0.12,-40.0,2023,1,2
1141,2023-02-20,32360,32790,31850,32790,44300,CMG,1.58,510.0,2023,1,2
1142,2023-02-21,32240,33180,32240,32790,12900,CMG,0.0,0.0,2023,1,2
1143,2023-02-22,31770,32049,31300,31300,97600,CMG,-4.54,-1490.0,2023,1,2
1144,2023-02-23,31260,32009,30910,32009,45600,CMG,2.27,709.0,2023,1,2
1145,2023-02-24,32400,32400,31110,31730,19000,CMG,-0.87,-279.0,2023,1,2
1146,2023-02-27,30600,31620,30170,31220,20400,CMG,-1.61,-510.0,2023,1,2
1147,2023-02-28,31420,32090,30520,31770,44600,CMG,1.76,550.0,2023,1,2
1148,2023-03-01,31220,32009,31220,32009,20600,CMG,0.75,239.0,2023,1,3
1149,2023-03-02,32049,32049,31300,31650,11300,CMG,-1.12,-359.0,2023,1,3
1150,2023-03-03,31380,31380,30680,30750,20800,CMG,-2.84,-900.0,2023,1,3
1151,2023-03-06,31540,31930,30640,31650,41600,CMG,2.93,900.0,2023,1,3
1152,2023-03-07,31650,31650,31220,31580,12000,CMG,-0.22,-70.0,2023,1,3
1153,2023-03-08,30680,31850,30680,31850,18100,CMG,0.85,270.0,2023,1,3
1154,2023-03-09,31770,31770,31300,31690,14500,CMG,-0.5,-160.0,2023,1,3
1155,2023-03-10,31650,32320,31260,32090,87700,CMG,1.26,400.0,2023,1,3
1156,2023-03-13,31380,32049,30990,31930,23300,CMG,-0.5,-160.0,2023,1,3
1157,2023-03-14,31300,31540,30830,30830,62000,CMG,-3.45,-1100.0,2023,1,3
1158,2023-03-15,31930,32320,31300,32320,88300,CMG,4.83,1490.0,2023,1,3
1159,2023-03-16,31690,32240,31220,32090,25600,CMG,-0.71,-230.0,2023,1,3
1160,2023-03-17,31970,32400,31580,32159,24300,CMG,0.22,69.0,2023,1,3
1161,2023-03-20,32400,32400,31340,31540,28700,CMG,-1.92,-619.0,2023,1,3
1162,2023-03-21,32049,32090,31260,32049,18400,CMG,1.61,509.0,2023,1,3
1163,2023-03-22,32159,32159,32049,32049,600,CMG,0.0,0.0,2023,1,3
1164,2023-03-23,31460,31460,31030,31030,2400,CMG,-3.18,-1019.0,2023,1,3
1165,2023-03-24,32090,32090,31810,31810,5500,CMG,2.51,780.0,2023,1,3
1166,2023-03-27,31730,31730,31070,31070,16100,CMG,-2.33,-740.0,2023,1,3
1167,2023-03-28,31620,31650,31220,31220,11100,CMG,0.48,150.0,2023,1,3
1168,2023-03-29,31150,31150,31070,31150,8200,CMG,-0.22,-70.0,2023,1,3
1169,2023-03-30,30990,30990,30990,30990,1000,CMG,-0.51,-160.0,2023,1,3
1170,2023-03-31,31380,31460,31380,31460,500,CMG,1.52,470.0,2023,1,3
1171,2023-04-03,31220,31970,31220,31300,1000,CMG,-0.51,-160.0,2023,2,4
1172,2023-04-04,31070,31070,31070,31070,1000,CMG,-0.73,-230.0,2023,2,4
1173,2023-04-05,31930,32090,31460,32090,90900,CMG,3.28,1020.0,2023,2,4
1174,2023-04-06,32870,32870,32870,32870,4000,CMG,2.43,780.0,2023,2,4
1175,2023-04-07,32479,32750,31620,32630,4600,CMG,-0.73,-240.0,2023,2,4
1177,2023-04-10,32710,32870,32090,32479,21400,CMG,1.0,320.0,2023,2,4
1178,2023-04-11,32670,32670,31690,32630,3700,CMG,0.46,151.0,2023,2,4
1179,2023-04-12,31930,32870,31930,32710,70300,CMG,0.25,80.0,2023,2,4
1180,2023-04-13,32870,32870,32159,32520,23900,CMG,-0.58,-190.0,2023,2,4
1181,2023-04-14,32790,32790,32320,32320,900,CMG,-0.62,-200.0,2023,2,4
1182,2023-04-17,32790,32790,32240,32240,2300,CMG,-0.25,-80.0,2023,2,4
1183,2023-04-18,32630,32630,32400,32400,400,CMG,0.5,160.0,2023,2,4
1184,2023-04-19,32200,32710,32200,32240,22300,CMG,-0.49,-160.0,2023,2,4
1185,2023-04-20,32870,33220,32240,32280,27500,CMG,0.12,40.0,2023,2,4
1186,2023-04-21,32549,32830,32240,32790,11900,CMG,1.58,510.0,2023,2,4
1187,2023-04-24,33260,33260,32240,32240,13800,CMG,-1.68,-550.0,2023,2,4
1188,2023-04-25,32830,32830,31770,31850,20700,CMG,-1.21,-390.0,2023,2,4
1189,2023-04-26,32280,32280,31620,32159,11100,CMG,0.97,309.0,2023,2,4
1190,2023-04-27,32400,32400,31460,32090,20000,CMG,-0.21,-69.0,2023,2,4
1191,2023-04-28,32159,32520,32119,32159,5000,CMG,0.22,69.0,2023,2,4
1192,2023-05-04,32549,32549,31730,32280,6600,CMG,0.38,121.0,2023,2,5
1193,2023-05-05,31850,32200,31850,32200,2200,CMG,-0.25,-80.0,2023,2,5
1194,2023-05-08,32479,32479,32049,32049,7200,CMG,-0.47,-151.0,2023,2,5
1195,2023-05-09,32090,32090,32090,32090,21000,CMG,0.13,41.0,2023,2,5
1196,2023-05-10,32479,32479,32090,32090,9700,CMG,0.0,0.0,2023,2,5
1197,2023-05-11,32439,32439,31970,32439,17500,CMG,1.09,349.0,2023,2,5
1198,2023-05-12,32439,32439,31970,31970,17500,CMG,-1.45,-469.0,2023,2,5
1199,2023-05-15,32400,32400,31850,31850,15100,CMG,-0.38,-120.0,2023,2,5
1200,2023-05-16,32630,32630,31500,31500,40600,CMG,-1.1,-350.0,2023,2,5
1201,2023-05-17,32280,32280,31930,32090,25400,CMG,1.87,590.0,2023,2,5
1202,2023-05-18,32090,32280,31810,32280,9600,CMG,0.59,190.0,2023,2,5
1203,2023-05-19,32400,32400,31690,31690,27300,CMG,-1.83,-590.0,2023,2,5
1204,2023-05-22,31690,31930,31580,31580,14300,CMG,-0.35,-110.0,2023,2,5
1205,2023-05-23,31580,31690,31580,31580,10900,CMG,0.0,0.0,2023,2,5
1206,2023-05-24,31850,31890,31300,31890,177300,CMG,0.98,310.0,2023,2,5
1207,2023-05-25,31540,31850,31460,31850,17500,CMG,-0.13,-40.0,2023,2,5
1208,2023-05-26,32049,32049,31460,31690,66700,CMG,-0.5,-160.0,2023,2,5
1209,2023-05-29,31690,32320,31500,32200,103900,CMG,1.61,510.0,2023,2,5
1210,2023-05-30,31850,32320,31730,32090,67600,CMG,-0.34,-110.0,2023,2,5
1211,2023-05-31,32320,32320,31930,31970,25800,CMG,-0.37,-120.0,2023,2,5
1212,2023-06-01,31930,32090,31690,32090,43500,CMG,0.38,120.0,2023,2,6
1213,2023-06-02,32090,32240,31930,32240,61000,CMG,0.47,150.0,2023,2,6
1214,2023-06-05,32240,34470,32240,34470,207100,CMG,6.92,2230.0,2023,2,6
1215,2023-06-06,36390,36390,34390,35760,50200,CMG,3.74,1290.0,2023,2,6
1216,2023-06-07,34590,36000,34120,35610,24400,CMG,-0.42,-150.0,2023,2,6
1217,2023-06-08,34510,35140,34120,34820,25000,CMG,-2.22,-790.0,2023,2,6
1218,2023-06-09,34200,35610,33650,35610,89200,CMG,2.27,790.0,2023,2,6
1219,2023-06-12,35840,35840,34630,35610,26200,CMG,0.0,0.0,2023,2,6
1220,2023-06-13,35610,35610,34750,35140,37200,CMG,-1.32,-470.0,2023,2,6
1221,2023-06-14,35220,35530,34430,35060,17800,CMG,-0.23,-80.0,2023,2,6
1222,2023-06-15,35060,35220,34120,35220,47800,CMG,0.46,160.0,2023,2,6
1223,2023-06-16,35220,35610,34750,35610,51800,CMG,1.11,390.0,2023,2,6
1224,2023-06-19,35610,35610,35220,35490,24400,CMG,-0.34,-120.0,2023,2,6
1225,2023-06-20,35220,36000,34900,36000,33300,CMG,1.44,510.0,2023,2,6
1226,2023-06-21,36000,36000,34820,35840,115200,CMG,-0.44,-160.0,2023,2,6
1227,2023-06-22,35690,35960,34820,35610,24300,CMG,-0.64,-230.0,2023,2,6
1228,2023-06-23,35570,35570,34900,35450,6400,CMG,-0.45,-160.0,2023,2,6
1229,2023-06-26,34670,37840,34430,37840,46800,CMG,6.74,2390.0,2023,2,6
1230,2023-06-27,35690,37210,35690,37210,28800,CMG,-1.66,-630.0,2023,2,6
1231,2023-06-28,35690,37170,35690,36780,44000,CMG,-1.16,-430.0,2023,2,6
1232,2023-06-29,36780,36780,36000,36350,18000,CMG,-1.17,-430.0,2023,2,6
1233,2023-06-30,36550,36550,36000,36150,29400,CMG,-0.55,-200.0,2023,2,6
1234,2023-07-03,36620,36620,35840,36310,33000,CMG,0.44,160.0,2023,3,7
1235,2023-07-04,36310,36550,36000,36550,33600,CMG,0.66,240.0,2023,3,7
1236,2023-07-05,37020,37020,36000,36740,110100,CMG,0.52,190.0,2023,3,7
1237,2023-07-06,37170,37170,36000,36620,45600,CMG,-0.33,-120.0,2023,3,7
1238,2023-07-07,36080,36700,36000,36700,27400,CMG,0.22,80.0,2023,3,7
1239,2023-07-10,37130,37130,36000,36620,120000,CMG,-0.22,-80.0,2023,3,7
1240,2023-07-11,36470,37170,36470,36980,105000,CMG,0.98,360.0,2023,3,7
1241,2023-07-12,37210,37560,36390,37330,121400,CMG,0.95,350.0,2023,3,7
1242,2023-07-13,36510,37950,36510,37680,74200,CMG,0.94,350.0,2023,3,7
1243,2023-07-14,37640,37640,37170,37560,21900,CMG,-0.32,-120.0,2023,3,7
1244,2023-07-17,37950,37950,37170,37720,39200,CMG,0.43,160.0,2023,3,7
1245,2023-07-18,37640,37950,36080,37950,84200,CMG,0.61,230.0,2023,3,7
1246,2023-07-19,37920,37950,37020,37920,39500,CMG,-0.08,-30.0,2023,3,7
1247,2023-07-20,37560,37800,37250,37640,23700,CMG,-0.74,-280.0,2023,3,7
1248,2023-07-21,37640,37640,36940,37490,75500,CMG,-0.4,-150.0,2023,3,7
1249,2023-07-24,37490,37950,37050,37450,102300,CMG,-0.11,-40.0,2023,3,7
1250,2023-07-25,37490,37560,37090,37090,93600,CMG,-0.96,-360.0,2023,3,7
1251,2023-07-26,37090,37130,36780,36940,72900,CMG,-0.4,-150.0,2023,3,7
1252,2023-07-27,37170,37560,36940,37410,295300,CMG,1.27,470.0,2023,3,7
1253,2023-07-28,37560,37800,36310,37800,171100,CMG,1.04,390.0,2023,3,7
1254,2023-07-31,37950,38420,37560,38390,161100,CMG,1.56,590.0,2023,3,7
1255,2023-08-01,38740,38740,37950,38390,182500,CMG,0.0,0.0,2023,3,8
1256,2023-08-02,38390,38820,37090,38740,193500,CMG,0.91,350.0,2023,3,8
1257,2023-08-03,37800,38540,37680,38350,143500,CMG,-1.01,-390.0,2023,3,8
1258,2023-08-04,38580,38580,37920,38500,103100,CMG,0.39,150.0,2023,3,8
1259,2023-08-07,38740,38970,37640,38660,210100,CMG,0.42,160.0,2023,3,8
1260,2023-08-08,38070,38820,37880,38500,44600,CMG,-0.41,-160.0,2023,3,8
1261,2023-08-09,37950,38500,36780,38350,64100,CMG,-0.39,-150.0,2023,3,8
1262,2023-08-10,38270,38270,37560,38270,54600,CMG,-0.21,-80.0,2023,3,8
1263,2023-08-11,37950,38350,37880,38350,34500,CMG,0.21,80.0,2023,3,8
1264,2023-08-14,37950,38350,37880,38190,55400,CMG,-0.42,-160.0,2023,3,8
1265,2023-08-15,38310,38350,37800,38310,76400,CMG,0.31,120.0,2023,3,8
1266,2023-08-16,38310,38420,37920,38390,75800,CMG,0.21,80.0,2023,3,8
1267,2023-08-17,38540,38540,37950,37950,134400,CMG,-1.15,-440.0,2023,3,8
1268,2023-08-18,37760,37840,36470,37560,135700,CMG,-1.03,-390.0,2023,3,8
1269,2023-08-21,36230,37950,36230,37950,55500,CMG,1.04,390.0,2023,3,8
1270,2023-08-22,37950,38580,36620,38580,40600,CMG,1.66,630.0,2023,3,8
1271,2023-08-23,37950,38310,37560,38310,74800,CMG,-0.7,-270.0,2023,3,8
1272,2023-08-24,37800,39440,37170,38740,253700,CMG,1.12,430.0,2023,3,8
1273,2023-08-25,38350,39130,37720,39050,111500,CMG,0.8,310.0,2023,3,8
1274,2023-08-28,38890,39520,38890,39290,283800,CMG,0.61,240.0,2023,3,8
1275,2023-08-29,39360,39990,39290,39440,222800,CMG,0.38,150.0,2023,3,8
1276,2023-08-30,39360,39520,37560,39520,260200,CMG,0.2,80.0,2023,3,8
1277,2023-08-31,39600,39680,39130,39600,170800,CMG,0.2,80.0,2023,3,8
1278,2023-09-05,39600,39910,38350,39750,128400,CMG,0.38,150.0,2023,3,9
1279,2023-09-06,39910,39910,38890,39680,159000,CMG,-0.18,-70.0,2023,3,9
1280,2023-09-07,39680,39680,38970,39210,78700,CMG,-1.18,-470.0,2023,3,9
1281,2023-09-08,39210,39830,37720,39520,199800,CMG,0.79,310.0,2023,3,9
1282,2023-09-11,39520,39750,38660,39210,52100,CMG,-0.78,-310.0,2023,3,9
1283,2023-09-12,38780,39600,37560,39600,476300,CMG,0.99,390.0,2023,3,9
1284,2023-09-13,39600,39600,38970,38970,53700,CMG,-1.59,-630.0,2023,3,9
1285,2023-09-14,38970,39130,37560,38740,502800,CMG,-0.59,-230.0,2023,3,9
1286,2023-09-15,38780,38970,38190,38970,36100,CMG,0.59,230.0,2023,3,9
1287,2023-09-18,38420,38420,37950,38190,14100,CMG,-2.0,-780.0,2023,3,9
1288,2023-09-19,37680,38700,37600,38700,92500,CMG,1.34,510.0,2023,3,9
1289,2023-09-20,40300,40300,37950,38270,60900,CMG,-1.11,-430.0,2023,3,9
1290,2023-09-21,38270,38270,37880,38190,47000,CMG,-0.21,-80.0,2023,3,9
1291,2023-09-22,38190,38500,36780,38350,216900,CMG,0.42,160.0,2023,3,9
1292,2023-09-25,38350,38540,37600,38030,63400,CMG,-0.83,-320.0,2023,3,9
1293,2023-09-26,37560,38190,37560,37640,21700,CMG,-1.03,-390.0,2023,3,9
1294,2023-09-27,37640,38190,36940,38190,29300,CMG,1.46,550.0,2023,3,9
1295,2023-09-28,37090,38150,36900,37560,93200,CMG,-1.65,-630.0,2023,3,9
1296,2023-09-29,37250,37640,36780,37410,35700,CMG,-0.4,-150.0,2023,3,9
1297,2023-10-02,37600,37800,36780,37410,66800,CMG,0.0,0.0,2023,4,10
1298,2023-10-03,37410,37410,36390,36860,93600,CMG,-1.47,-550.0,2023,4,10
1299,2023-10-04,36000,37170,34820,37170,264000,CMG,0.84,310.0,2023,4,10
1300,2023-10-05,37800,37800,36080,36940,17700,CMG,-0.62,-230.0,2023,4,10
1301,2023-10-06,36700,37170,36390,37170,28200,CMG,0.62,230.0,2023,4,10
1302,2023-10-09,36980,37840,36780,37720,65600,CMG,1.48,550.0,2023,4,10
1303,2023-10-10,37250,38350,36390,38230,124200,CMG,1.35,510.0,2023,4,10
1304,2023-10-11,37330,38580,37330,38350,45900,CMG,0.31,120.0,2023,4,10
1305,2023-10-12,38500,39440,37490,39440,151000,CMG,2.84,1090.0,2023,4,10
1306,2023-10-13,39130,39130,37990,39090,47400,CMG,-0.89,-350.0,2023,4,10
1307,2023-10-16,38350,39090,36780,37950,94700,CMG,-2.92,-1140.0,2023,4,10
1308,2023-10-17,38350,38350,37290,37950,34100,CMG,0.0,0.0,2023,4,10
1309,2023-10-18,37950,37950,35610,37490,112600,CMG,-1.21,-460.0,2023,4,10
1310,2023-10-19,37330,37560,36310,37490,66500,CMG,0.0,0.0,2023,4,10
1311,2023-10-20,37490,37490,36470,37330,22300,CMG,-0.43,-160.0,2023,4,10
1312,2023-10-23,36780,36780,36230,36780,92000,CMG,-1.47,-550.0,2023,4,10
1313,2023-10-24,36150,36780,35220,36000,167600,CMG,-2.12,-780.0,2023,4,10
1314,2023-10-25,37050,37050,36000,36470,20000,CMG,1.31,470.0,2023,4,10
1315,2023-10-26,35650,35880,34430,34470,228800,CMG,-5.48,-2000.0,2023,4,10
1316,2023-10-27,34510,35450,34510,35140,14200,CMG,1.94,670.0,2023,4,10
1317,2023-10-30,34510,35220,34510,35020,121900,CMG,-0.34,-120.0,2023,4,10
1318,2023-10-31,34040,34820,33570,34040,111900,CMG,-2.8,-980.0,2023,4,10
1319,2023-11-01,33650,34040,32009,34040,75200,CMG,0.0,0.0,2023,4,11
1320,2023-11-02,34080,34790,33810,34790,96600,CMG,2.2,750.0,2023,4,11
1321,2023-11-03,34510,35020,34430,35020,129800,CMG,0.66,230.0,2023,4,11
1322,2023-11-06,35610,35610,34590,35220,31900,CMG,0.57,200.0,2023,4,11
1323,2023-11-07,35290,36000,35290,36000,60800,CMG,2.21,780.0,2023,4,11
1324,2023-11-08,36430,36620,36000,36390,42400,CMG,1.08,390.0,2023,4,11
1325,2023-11-09,36820,36820,36150,36550,43100,CMG,0.44,160.0,2023,4,11
